method,rank,scenario_id,template_id,selection_reason,selected_build_id,session_id,mode,ego_collision,inconclusive,regression,execution_id,episode_cost,contributing_pattern_ids,new_pattern_id,target_observations_before_query,history_source_count,task_id,repeat
FBRT-Memory,12,4179901:S05:space_filling:14,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,True,False,True,new-223ad8b409679a9a93be5992,1,"[""pat-8b89960488d7e294""]",pat-6be7ac71fab0f140,11,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,13,4179901:S05:space_filling:6,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,True,False,True,new-7a934b5507d34555107bfe3f,1,[],pat-dcd581cf793e289f,12,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,14,4179901:S05:space_filling:12,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,True,False,True,new-b31a80b3641735aaf882b10d,1,"[""pat-dcd581cf793e289f""]",pat-f48082883dcb3372,13,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,15,4179901:S05:space_filling:4,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,True,False,True,new-f50a868a6984e064b5213a43,1,"[""pat-dcd581cf793e289f""]",pat-3c838254c764c78b,14,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,16,4179901:S05:anchor_like:1,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,True,False,True,new-29c06bea3b77f61ef62cd56f,1,"[""pat-3c838254c764c78b""]",pat-4263c3706de4e1ec,15,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,17,4179901:S05:space_filling:8,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,True,False,True,new-d9cd39d37757f224eccfdfed,1,[],pat-c5969aba81e7dd51,16,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,18,4179901:S05:space_filling:15,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,True,False,True,new-0250bdb83e46ff83abf11e1d,1,"[""pat-c5969aba81e7dd51""]",pat-71c7f25fb188d3e0,17,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,19,4179901:S05:space_filling:5,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,True,False,True,new-d219a9492abe8aa3876ce6f4,1,[],pat-95683271e54a27fe,18,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,20,4179901:S02:space_filling:12,fbrt_cutout_static,global_art_maximin,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,False,False,False,new-6bd6ab7132d216f74ec29614,1,[],,19,1,compact_regression_mobil_ref_to_rear_guard_off,0
Random,1,4179901:S06:space_filling:10,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-77fae2cc7a9196d0a4879bfe,1,[],,0,1,compact_regression_ppo_ref_to_obs_age020,0
Random,2,4179901:S01:anchor_like:0,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-2dfa8b5c20964395e387f697,1,[],,1,1,compact_regression_ppo_ref_to_obs_age020,0
Random,3,4179901:S08:anchor_like:0,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-541f682646e1a80e8127fc84,1,[],,2,1,compact_regression_ppo_ref_to_obs_age020,0
Random,4,4179901:S08:space_filling:10,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-dce1fa34c88e2e710a79db4b,1,[],,3,1,compact_regression_ppo_ref_to_obs_age020,0
Random,5,4179901:S08:space_filling:4,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-2894ef966aed1dc67339ebc5,1,[],,4,1,compact_regression_ppo_ref_to_obs_age020,0
Random,6,4179901:S05:anchor_like:1,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-0b823c70c752b712d609d8d1,1,[],,5,1,compact_regression_ppo_ref_to_obs_age020,0
Random,7,4179901:S05:space_filling:4,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-3aa5b3c698d00e1ca6c1fed9,1,[],,6,1,compact_regression_ppo_ref_to_obs_age020,0
Random,8,4179901:S05:anchor_like:0,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-69b5efcd46dae110b3f3f1fc,1,[],,7,1,compact_regression_ppo_ref_to_obs_age020,0
Random,9,4179901:S05:anchor_like:3,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-9551311f923f95360e5b9cd4,1,[],,8,1,compact_regression_ppo_ref_to_obs_age020,0
Random,10,4179901:S01:anchor_like:2,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-b717f2422d5e9cdad016e922,1,[],,9,1,compact_regression_ppo_ref_to_obs_age020,0
Random,11,4179901:S05:anchor_like:2,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-0a488097d89f0f196cb425c7,1,[],,10,1,compact_regression_ppo_ref_to_obs_age020,0
Random,12,4179901:S06:anchor_like:3,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-020ad18db1e568c8b9ee64d3,1,[],,11,1,compact_regression_ppo_ref_to_obs_age020,0
Random,13,4179901:S08:space_filling:6,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-97217e4c96c918d36c8fb0db,1,[],,12,1,compact_regression_ppo_ref_to_obs_age020,0
Random,14,4179901:S01:space_filling:14,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-7b24a497e4c81c9cbd73637a,1,[],,13,1,compact_regression_ppo_ref_to_obs_age020,0
Random,15,4179901:S01:space_filling:6,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-f99fd39d53e35703bd8baf08,1,[],,14,1,compact_regression_ppo_ref_to_obs_age020,0
Random,16,4179901:S01:anchor_like:1,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-9d355c5a19406d3f87ec4cd3,1,[],,15,1,compact_regression_ppo_ref_to_obs_age020,0
Random,17,4179901:S01:space_filling:5,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-0bdff53ac82552317612a095,1,[],,16,1,compact_regression_ppo_ref_to_obs_age020,0
Random,18,4179901:S06:space_filling:13,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-4bf0a03aabfc8302ca10abc9,1,[],,17,1,compact_regression_ppo_ref_to_obs_age020,0
Random,19,4179901:S01:space_filling:12,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-763c3be8f8c26fdf7b1e099a,1,[],,18,1,compact_regression_ppo_ref_to_obs_age020,0
Random,20,4179901:S06:space_filling:14,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:0,regression,False,False,False,new-67326c435edd2d825353e617,1,[],,19,1,compact_regression_ppo_ref_to_obs_age020,0
Random,1,4179901:S06:anchor_like:0,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-8394ae696c262660c8234173,1,[],,0,1,compact_regression_ppo_ref_to_obs_age020,1
Random,2,4179901:S01:anchor_like:1,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-9d355c5a19406d3f87ec4cd3,1,[],,1,1,compact_regression_ppo_ref_to_obs_age020,1
Random,3,4179901:S05:space_filling:13,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-f3d4693f9bc6f791a4ce1c0f,1,[],,2,1,compact_regression_ppo_ref_to_obs_age020,1
Random,4,4179901:S06:space_filling:13,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-4bf0a03aabfc8302ca10abc9,1,[],,3,1,compact_regression_ppo_ref_to_obs_age020,1
Random,5,4179901:S08:anchor_like:0,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-541f682646e1a80e8127fc84,1,[],,4,1,compact_regression_ppo_ref_to_obs_age020,1
Random,6,4179901:S01:space_filling:15,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-ea0ebdae770ab79e24674d69,1,[],,5,1,compact_regression_ppo_ref_to_obs_age020,1
Random,7,4179901:S05:space_filling:7,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-6eacaa309239d88f62ef267e,1,[],,6,1,compact_regression_ppo_ref_to_obs_age020,1
Random,8,4179901:S06:space_filling:15,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-c07a79dfd5a7b3ab0b9e5e75,1,[],,7,1,compact_regression_ppo_ref_to_obs_age020,1
Random,9,4179901:S06:space_filling:12,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-1dca7f3aa7f2e3b51e828ae6,1,[],,8,1,compact_regression_ppo_ref_to_obs_age020,1
Random,10,4179901:S05:space_filling:6,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-059aeb2c9f5b1fef528ea35e,1,[],,9,1,compact_regression_ppo_ref_to_obs_age020,1
Random,11,4179901:S01:anchor_like:0,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-2dfa8b5c20964395e387f697,1,[],,10,1,compact_regression_ppo_ref_to_obs_age020,1
Random,12,4179901:S01:space_filling:13,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-de8a0e1ff0760195cc634bc9,1,[],,11,1,compact_regression_ppo_ref_to_obs_age020,1
Random,13,4179901:S08:space_filling:15,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-fd995a249d419e24cef09c18,1,[],,12,1,compact_regression_ppo_ref_to_obs_age020,1
Random,14,4179901:S01:space_filling:10,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-85244d54fa26548860c11537,1,[],,13,1,compact_regression_ppo_ref_to_obs_age020,1
Random,15,4179901:S08:space_filling:7,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-5dc9fa5929a8274702b0c397,1,[],,14,1,compact_regression_ppo_ref_to_obs_age020,1
Random,16,4179901:S06:space_filling:4,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-60871f06d94609b1c153d765,1,[],,15,1,compact_regression_ppo_ref_to_obs_age020,1
Random,17,4179901:S08:space_filling:9,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-c881f1a5338bcfba8eb42917,1,[],,16,1,compact_regression_ppo_ref_to_obs_age020,1
Random,18,4179901:S08:space_filling:12,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-09412c7bcc7c79333e96e3ff,1,[],,17,1,compact_regression_ppo_ref_to_obs_age020,1
Random,19,4179901:S05:space_filling:4,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-3aa5b3c698d00e1ca6c1fed9,1,[],,18,1,compact_regression_ppo_ref_to_obs_age020,1
Random,20,4179901:S08:space_filling:4,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:1,regression,False,False,False,new-2894ef966aed1dc67339ebc5,1,[],,19,1,compact_regression_ppo_ref_to_obs_age020,1
Random,1,4179901:S05:space_filling:6,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-059aeb2c9f5b1fef528ea35e,1,[],,0,1,compact_regression_ppo_ref_to_obs_age020,2
Random,2,4179901:S01:space_filling:14,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-7b24a497e4c81c9cbd73637a,1,[],,1,1,compact_regression_ppo_ref_to_obs_age020,2
Random,3,4179901:S01:anchor_like:3,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-8a5537b103b0ce6a097a246f,1,[],,2,1,compact_regression_ppo_ref_to_obs_age020,2
Random,4,4179901:S05:space_filling:13,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-f3d4693f9bc6f791a4ce1c0f,1,[],,3,1,compact_regression_ppo_ref_to_obs_age020,2
Random,5,4179901:S01:space_filling:4,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-d92fd67597d79a49020a1e92,1,[],,4,1,compact_regression_ppo_ref_to_obs_age020,2
Random,6,4179901:S08:space_filling:8,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-26deab57f0e65499a054ad8f,1,[],,5,1,compact_regression_ppo_ref_to_obs_age020,2
Random,7,4179901:S06:anchor_like:3,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-020ad18db1e568c8b9ee64d3,1,[],,6,1,compact_regression_ppo_ref_to_obs_age020,2
Random,8,4179901:S08:space_filling:13,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-17b21f25fcea58bff60df14b,1,[],,7,1,compact_regression_ppo_ref_to_obs_age020,2
Random,9,4179901:S01:space_filling:12,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-763c3be8f8c26fdf7b1e099a,1,[],,8,1,compact_regression_ppo_ref_to_obs_age020,2
Random,10,4179901:S08:anchor_like:2,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-9e05020873512f496a52d973,1,[],,9,1,compact_regression_ppo_ref_to_obs_age020,2
Random,11,4179901:S08:space_filling:11,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-558c80ce760f525e0ef93942,1,[],,10,1,compact_regression_ppo_ref_to_obs_age020,2
Random,12,4179901:S06:space_filling:15,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-c07a79dfd5a7b3ab0b9e5e75,1,[],,11,1,compact_regression_ppo_ref_to_obs_age020,2
Random,13,4179901:S05:anchor_like:1,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-0b823c70c752b712d609d8d1,1,[],,12,1,compact_regression_ppo_ref_to_obs_age020,2
Random,14,4179901:S08:space_filling:4,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-2894ef966aed1dc67339ebc5,1,[],,13,1,compact_regression_ppo_ref_to_obs_age020,2
Random,15,4179901:S05:space_filling:4,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-3aa5b3c698d00e1ca6c1fed9,1,[],,14,1,compact_regression_ppo_ref_to_obs_age020,2
Random,16,4179901:S06:space_filling:5,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-48cac9d2b1a2c604ddd3a3a8,1,[],,15,1,compact_regression_ppo_ref_to_obs_age020,2
Random,17,4179901:S05:space_filling:9,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-22049c50d91f77854e61be63,1,[],,16,1,compact_regression_ppo_ref_to_obs_age020,2
Random,18,4179901:S05:anchor_like:3,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-9551311f923f95360e5b9cd4,1,[],,17,1,compact_regression_ppo_ref_to_obs_age020,2
Random,19,4179901:S08:space_filling:15,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-fd995a249d419e24cef09c18,1,[],,18,1,compact_regression_ppo_ref_to_obs_age020,2
Random,20,4179901:S06:space_filling:4,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:2,regression,False,False,False,new-60871f06d94609b1c153d765,1,[],,19,1,compact_regression_ppo_ref_to_obs_age020,2
Random,1,4179901:S06:anchor_like:3,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-020ad18db1e568c8b9ee64d3,1,[],,0,1,compact_regression_ppo_ref_to_obs_age020,3
Random,2,4179901:S08:space_filling:9,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-c881f1a5338bcfba8eb42917,1,[],,1,1,compact_regression_ppo_ref_to_obs_age020,3
Random,3,4179901:S08:space_filling:10,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-dce1fa34c88e2e710a79db4b,1,[],,2,1,compact_regression_ppo_ref_to_obs_age020,3
Random,4,4179901:S08:anchor_like:2,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-9e05020873512f496a52d973,1,[],,3,1,compact_regression_ppo_ref_to_obs_age020,3
Random,5,4179901:S06:space_filling:8,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-cb24bcbf9967f688476c1f3d,1,[],,4,1,compact_regression_ppo_ref_to_obs_age020,3
Random,6,4179901:S08:space_filling:13,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-17b21f25fcea58bff60df14b,1,[],,5,1,compact_regression_ppo_ref_to_obs_age020,3
Random,7,4179901:S01:space_filling:5,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-0bdff53ac82552317612a095,1,[],,6,1,compact_regression_ppo_ref_to_obs_age020,3
Random,8,4179901:S06:space_filling:10,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-77fae2cc7a9196d0a4879bfe,1,[],,7,1,compact_regression_ppo_ref_to_obs_age020,3
Random,9,4179901:S06:space_filling:5,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-48cac9d2b1a2c604ddd3a3a8,1,[],,8,1,compact_regression_ppo_ref_to_obs_age020,3
Random,10,4179901:S05:space_filling:8,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-fe1ab6b4dd31fcc49ff1a311,1,[],,9,1,compact_regression_ppo_ref_to_obs_age020,3
Random,11,4179901:S08:space_filling:7,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-5dc9fa5929a8274702b0c397,1,[],,10,1,compact_regression_ppo_ref_to_obs_age020,3
Random,12,4179901:S05:space_filling:7,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-6eacaa309239d88f62ef267e,1,[],,11,1,compact_regression_ppo_ref_to_obs_age020,3
Random,13,4179901:S08:space_filling:5,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-fd7516589094c55c16edb41c,1,[],,12,1,compact_regression_ppo_ref_to_obs_age020,3
Random,14,4179901:S05:space_filling:6,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-059aeb2c9f5b1fef528ea35e,1,[],,13,1,compact_regression_ppo_ref_to_obs_age020,3
Random,15,4179901:S08:space_filling:14,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-ba4a63b3f95671d919886a01,1,[],,14,1,compact_regression_ppo_ref_to_obs_age020,3
Random,16,4179901:S01:space_filling:14,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-7b24a497e4c81c9cbd73637a,1,[],,15,1,compact_regression_ppo_ref_to_obs_age020,3
Random,17,4179901:S01:space_filling:10,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-85244d54fa26548860c11537,1,[],,16,1,compact_regression_ppo_ref_to_obs_age020,3
Random,18,4179901:S06:space_filling:4,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-60871f06d94609b1c153d765,1,[],,17,1,compact_regression_ppo_ref_to_obs_age020,3
Random,19,4179901:S06:anchor_like:2,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-e79bbe95dd91b6317f78bc56,1,[],,18,1,compact_regression_ppo_ref_to_obs_age020,3
Random,20,4179901:S05:space_filling:9,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:3,regression,False,False,False,new-22049c50d91f77854e61be63,1,[],,19,1,compact_regression_ppo_ref_to_obs_age020,3
Random,1,4179901:S08:space_filling:11,fbrt_cutin_then_brake,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:4,regression,False,False,False,new-558c80ce760f525e0ef93942,1,[],,0,1,compact_regression_ppo_ref_to_obs_age020,4
Random,2,4179901:S06:anchor_like:0,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:4,regression,False,False,False,new-8394ae696c262660c8234173,1,[],,1,1,compact_regression_ppo_ref_to_obs_age020,4
Random,3,4179901:S06:space_filling:12,fbrt_moving_lead,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:4,regression,False,False,False,new-1dca7f3aa7f2e3b51e828ae6,1,[],,2,1,compact_regression_ppo_ref_to_obs_age020,4
Random,4,4179901:S01:anchor_like:0,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:4,regression,False,False,False,new-2dfa8b5c20964395e387f697,1,[],,3,1,compact_regression_ppo_ref_to_obs_age020,4
Random,5,4179901:S01:space_filling:4,fbrt_cutin,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:4,regression,False,False,False,new-d92fd67597d79a49020a1e92,1,[],,4,1,compact_regression_ppo_ref_to_obs_age020,4
Random,6,4179901:S05:space_filling:8,fbrt_lane_change_rear,seeded_random_without_replacement,ppo_obs_age020_v2,compact_regression_ppo_ref_to_obs_age020:Random:4,regression,False,False,False,new-fe1ab6b4dd31fcc49ff1a311,1,[],,5,1,compact_regression_ppo_ref_to_obs_age020,4
